,University,Faculty Name,Faculty Website,scholarid
5898,Colorado State University,Shrideep Pallickara,http://www.cs.colostate.edu/~shrideep,yjFpPkYAAAAJ
5899,Colorado State University,Sudeep Pasricha,https://www.engr.colostate.edu/~sudeep,FbvyZz4AAAAJ
5900,Colorado State University,Sudipto Ghosh 0001,http://www.cs.colostate.edu/~ghosh,I5zd7t0AAAAJ
5901,Colorado State University,Vinayak S. Prabhu,https://www.cs.colostate.edu/~vsp,QZD0fxsAAAAJ
5902,Colorado State University,Yashwant K. Malaiya,http://www.cs.colostate.edu/~malaiya,y2fSlecAAAAJ
5903,Florida International University,A. Selcuk Uluagac,http://nweb.eng.fiu.edu/selcuk,tcK62uAAAAAJ
5904,Florida International University,Agoritsa Polyzou,https://apolyzou123.github.io/apolyzou,ydxk7hoAAAAJ
5905,Florida International University,Alex Afanasyev,https://users.cs.fiu.edu/~afanasyev,goyNhdoAAAAJ
5906,Florida International University,Amin Kharraz,https://kharraz.org,LNCtnsAAAAJ
5907,Florida International University,Ananda Mohan Mondal,https://www.cis.fiu.edu/faculty-staff/mondal-ananda,NOSCHOLARPAGE
5908,Florida International University,Bogdan Carbunar,https://users.cs.fiu.edu/~carbunar,B7BCFdoAAAAJ
5909,Florida International University,Christian Poellabauer,https://users.cs.fiu.edu/~cpoellab,7anf7aEAAAAJ
5910,Florida International University,Christine L. Lisetti,http://www.cis.fiu.edu/~lisetti,NOSCHOLARPAGE
5911,Florida International University,Deng Pan,http://www.cs.fiu.edu/~pand,o0lXy-UAAAAJ
5912,Florida International University,Dong Chen 0010,http://www.cs.fiu.edu/~dochen,3-nlJyUAAAAJ
5913,Florida International University,Dongsheng Luo,https://users.cs.fiu.edu/~dluo,6Ih5XVkAAAAJ
5914,Florida International University,Fahad Saeed,https://prof-s.github.io,IPXv-GQAAAAJ
5915,Florida International University,Farhad Shirani 0001,https://pi-colab.github.io,M1Ab5mEAAAAJ
5916,Florida International University,Geoffrey S. Smith,http://www.cis.fiu.edu/~smithg,OCmc_bYAAAAJ
5917,Florida International University,Giri Narasimhan,http://www.cs.fiu.edu/~giri,Q9PwPo8AAAAJ
5918,Florida International University,Jainendra K. Navlakha,https://www.cis.fiu.edu/faculty-staff/navlakha-jainendra-k,NOSCHOLARPAGE
5919,Florida International University,Janki Bhimani,https://www.cis.fiu.edu/faculty-staff/bhimani-janki,Fnv9DbgAAAAJ&hl
5920,Florida International University,Jason Liu,http://www.cis.fiu.edu/~liux,l8b0bfcAAAAJ
5921,Florida International University,Kemal Akkaya,http://web.eng.fiu.edu/kakkaya,63HyXSkAAAAJ
5922,Florida International University,Leonardo Bobadilla,http://users.cis.fiu.edu/~jabobadi,-lKA19EAAAAJ
5923,Florida International University,M. Hadi Amini,https://sites.google.com/site/hadiaminihomepage/home,E84r_bUAAAAJ
5924,Florida International University,Mark A. Finlayson,http://cs.fiu.edu/~markaf,X8peo3AAAAAJ
5925,Florida International University,Mark Allen Weiss,http://www.cis.fiu.edu/~weiss,gfYCK9gAAAAJ
5926,Florida International University,Masoud Milani,https://www.cis.fiu.edu/faculty-staff/milani-masoud,NOSCHOLARPAGE
5927,Florida International University,Mo Sha 0001,https://users.cs.fiu.edu/~msha,RIfUf0IAAAAJ
5928,Florida International University,Mohammad Ashiqur Rahman,https://rahman.eng.fiu.edu,2OLia-cAAAAJ
5929,Florida International University,Monique Ross,https://www.cis.fiu.edu/faculty-staff/ross-monique,LtfU7CgAAAAJ
5930,Florida International University,Nagarajan Prabakar,http://www.cis.fiu.edu/~prabakar,UcK0B78AAAAJ
5931,Florida International University,Naphtali David Rishe,http://cake.fiu.edu/Rishe,bA1-qT0AAAAJ
5932,Florida International University,Niki Pissinou,https://www.cis.fiu.edu/faculty-staff/pissinou-niki,NOSCHOLARPAGE
5933,Florida International University,Ning Xie 0002,http://www.cs.fiu.edu/~nxie,H9x5YXkAAAAJ
5934,Florida International University,Peter J. Clarke,http://www.cis.fiu.edu/~clarkep,dOIx9wcAAAAJ
5935,Florida International University,Raju Rangaswami,http://www.cis.fiu.edu/~raju,-Y_xfI8AAAAJ
5936,Florida International University,Ruimin Sun,https://www.ruiminsun.com,PPnRtaoAAAAJ
5937,Florida International University,S. Masoud Sadjadi,http://www.cis.fiu.edu/~sadjadi,qmkC7FQAAAAJ
5938,Florida International University,S. S. Iyengar 0001,http://users.cis.fiu.edu/~iyengar,eNONM8AAAAAJ
5939,Florida International University,Shu-Ching Chen,https://www.cs.fiu.edu/~chens,NOSCHOLARPAGE
5940,Florida International University,Sumit Kumar Jha,https://users.cs.fiu.edu/~sjha,3kJbs98AAAAJ
5941,Florida International University,Wei Zeng 0002,http://cis.fiu.edu/~wzeng,yKYRdd0AAAAJ
5942,Florida International University,Wenbin Zhang 0002,https://users.cs.fiu.edu/~wbzhang,M802p54AAAAJ
5943,Florida International University,Xudong He,https://users.cs.fiu.edu/~hex,c3hjzHuoGLgC
5944,Florida International University,Xuyu Wang,https://users.cs.fiu.edu/~xuywang,f2liGLoAAAAJ
5945,Florida International University,Yanzhao Wu 0001,https://yanzhaowu.me,ZANfMywAAAAJ
5946,George Washington University,Abdou S. Youssef,https://www.seas.gwu.edu/~ayoussef,NOSCHOLARPAGE
5947,George Washington University,Adam J. Aviv,https://adamaviv.com,ExgxufEAAAAJ
5948,George Washington University,Arkady Yerukhimovich,https://www2.seas.gwu.edu/~arkady,T_gzzdAAAAAJ
5949,George Washington University,Bhagirath Narahari,https://www.seas.gwu.edu/~narahari,NOSCHOLARPAGE
5950,George Washington University,Gabriel Parmer,https://www.seas.gwu.edu/~gparmer,NOSCHOLARPAGE
5951,George Washington University,H. Howie Huang,https://www2.seas.gwu.edu/~howie,maC331oAAAAJ
5952,George Washington University,Hyeong-Ah Choi,https://www.seas.gwu.edu/~hchoi,NOSCHOLARPAGE
5953,George Washington University,James K. Hahn,https://www.seas.gwu.edu/~hahn,m0BU16YAAAAJ
5954,George Washington University,Jie Zhou 0022,https://jiezhoucs.github.io,H4ZhjZAAAAAJ
5955,George Washington University,Poorvi L. Vora,https://www.seas.gwu.edu/~poorvi,NOSCHOLARPAGE
5956,George Washington University,Rachelle S. Heller,https://www.seas.gwu.edu/~sheller,NOSCHOLARPAGE
5957,George Washington University,Rahul Simha,https://www.seas.gwu.edu/~simha,NOSCHOLARPAGE
5958,George Washington University,Rebecca Hwa,https://cs.engineering.gwu.edu/rebecca-hwa,T8-BGRsAAAAJ
5959,George Washington University,Robert Pless,https://www.cs.seas.gwu.edu/robert-pless,uVBjUtAAAAAJ
5960,George Washington University,Shmuel Rotenstreich,https://www2.seas.gwu.edu/~shmuel/WORK/Contact.html,NOSCHOLARPAGE
5961,George Washington University,Sibin Mohan,https://sibin.github.io,MHG755YAAAAJ
5962,George Washington University,Tim Wood 0006,https://www.seas.gwu.edu/timothy-wood,gZnLi9sAAAAJ
5963,George Washington University,Xiuzhen Cheng 0001,https://www.seas.gwu.edu/~cheng,O1yGhH0AAAAJ
5964,Lehigh University,Aparna Bharati,https://sites.google.com/view/aparna-bharati,3SuzNJ4AAAAJ
5965,Lehigh University,Arielle Carr,https://engineering.lehigh.edu/faculty/arielle-carr,-4kYfDsAAAAJ
5966,Lehigh University,Brian D. Davison 0001,http://www.cse.lehigh.edu/~brian,wk3PBXn5pgoJ
5967,Lehigh University,Brian Y. Chen,http://www.cse.lehigh.edu/~chen,CrqkG-4AAAAJ
5968,Lehigh University,Daniel Lopresti,http://www.cse.lehigh.edu/~lopresti,dFCu3gMAAAAJ
5969,Lehigh University,David Saldana,http://davidsaldana.co,VU1s_Z8AAAAJ
5970,Lehigh University,Dominic DiFranzo,https://difranzo.com,33gQbMEAAAAJ
5971,Lehigh University,Eric Baumer,http://ericbaumer.com,rnLD7z0AAAAJ
5972,Lehigh University,Hank Korth,http://www.cse.lehigh.edu/~korth,4VLZdawAAAAJ
5973,Lehigh University,Hector Muñoz-Avila,http://www.cse.lehigh.edu/~munoz,I2wo9-MAAAAJ
5974,Lehigh University,Jeff Heflin,http://www.cse.lehigh.edu/~heflin,IKKQHqkAAAAJ
5975,Lehigh University,Jeff Trinkle,http://www.cse.lehigh.edu/~trink,Dl0vAp8AAAAJ
5976,Lehigh University,John R. Spletzer,http://www.cse.lehigh.edu/~spletzer,NOSCHOLARPAGE
5977,Lehigh University,Liang Cheng 0001,http://liangcheng.info,7_2bG-YAAAAJ
5978,Lehigh University,Lichao Sun 0001,https://www.cs.uic.edu/~lsun,WhGUE7AAAAAJ
5979,Lehigh University,Lifang He 0001,https://engineering.lehigh.edu/faculty/lifang-he,obgTcyoAAAAJ
5980,Lehigh University,Michael F. Spear,http://www.cse.lehigh.edu/~spear,xEZlTrIAAAAJ
5981,Lehigh University,Mooi Choo Chuah,http://www.cse.lehigh.edu/~chuah,SZBKvksAAAAJ
5982,Lehigh University,Roberto Palmieri,http://www.cse.lehigh.edu/~palmieri,iipJ5hsAAAAJ
5983,Lehigh University,Sihong Xie,http://www.cse.lehigh.edu/~sxie,qRp1xZwAAAAJ
5984,Lehigh University,Yu Yang 0010,https://www.yyang.site,-jvY0w8AAAAJ
5985,Rensselaer Polytechnic Institute,Alex Gittens,http://www.cs.rpi.edu/~gittea,ysiqoUoAAAAJ
5986,Rensselaer Polytechnic Institute,Ana L. Milanova,http://www.cs.rpi.edu/~milanova,PsGxHG0AAAAJ
5987,Rensselaer Polytechnic Institute,Barbara Cutler,http://www.cs.rpi.edu/~cutler,NOSCHOLARPAGE
5988,Rensselaer Polytechnic Institute,Boleslaw K. Szymanski,http://www.cs.rpi.edu/~szymansk,2OJOZTUAAAAJ
5989,Rensselaer Polytechnic Institute,Carlos A. Varela,http://www.cs.rpi.edu/~cvarela,2jD9mYEAAAAJ
5990,Rensselaer Polytechnic Institute,Charles Stewart,http://www.cs.rpi.edu/~stewart,7egtxu0AAAAJ
5991,Rensselaer Polytechnic Institute,Chris Bystroff,http://www.bioinfo.rpi.edu/bystrc,ZHK-ewYAAAAJ
5992,Rensselaer Polytechnic Institute,Christopher D. Carothers,http://www.cs.rpi.edu/~chrisc,PQakxO4AAAAJ
5993,Rensselaer Polytechnic Institute,David Isaacson,http://www.rpi.edu/~isaacd,f14WDhsAAAAJ
5994,Rensselaer Polytechnic Institute,David L. Spooner,http://faculty.rpi.edu/node/34623,NOSCHOLARPAGE
5995,Rensselaer Polytechnic Institute,Elliot Anshelevich,http://www.cs.rpi.edu/~eanshel,Qp5971IAAAAJ
5996,Rensselaer Polytechnic Institute,Fran Berman,http://www.cs.rpi.edu/~bermaf,NOSCHOLARPAGE
5997,Rensselaer Polytechnic Institute,George M. Slota,http://www.cs.rpi.edu/~slotag,xjiQaA0AAAAJ
5998,Rensselaer Polytechnic Institute,James A. Hendler,http://www.cs.rpi.edu/~hendler,JNPbTdIAAAAJ
5999,Rensselaer Polytechnic Institute,Lei Yu 0002,https://leiyucs.github.io,zI4I51UAAAAJ
6000,Rensselaer Polytechnic Institute,Liu Liu 0017,https://liuliu-cs.github.io,_lxwnx4AAAAJ
6001,Rensselaer Polytechnic Institute,Malik Magdon-Ismail,http://www.cs.rpi.edu/~magdon,NOSCHOLARPAGE
6002,Rensselaer Polytechnic Institute,Mark K. Goldberg,http://www.cs.rpi.edu/~goldberg,NOSCHOLARPAGE
6003,Rensselaer Polytechnic Institute,Martin Hardwick,http://faculty.rpi.edu/node/35982,NOSCHOLARPAGE
6004,Rensselaer Polytechnic Institute,Michael J. Wozny,https://ecse.rpi.edu/index.php/15-profile/118-profile-wozny-michael-j,NOSCHOLARPAGE
6005,Rensselaer Polytechnic Institute,Mohammad Mohammadi Amiri,https://sites.google.com/view/mmamiri,jpJy6SEAAAAJ
6006,Rensselaer Polytechnic Institute,Mohammed J. Zaki,http://www.cs.rpi.edu/~zaki,UmwJklEAAAAJ
6007,Rensselaer Polytechnic Institute,Mukkai Krishnamoorthy,http://www.cs.rpi.edu/~moorthy,3XYmsKQAAAAJ
6008,Rensselaer Polytechnic Institute,Radoslav Ivanov,http://www.cs.rpi.edu/~ivanor,fLDy4eAAAAAJ
6009,Rensselaer Polytechnic Institute,Ron Eglash,http://www.rpi.edu/~eglash/eglash.htm,gNUtbNUAAAAJ
6010,Rensselaer Polytechnic Institute,Selmer Bringsjord,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/selmer-bringsjord,NOSCHOLARPAGE
6011,Rensselaer Polytechnic Institute,Sergei Nirenburg,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/nirenburg,08W2rQIAAAAJ
6012,Rensselaer Polytechnic Institute,Sibel Adali,http://www.cs.rpi.edu/~sibel/SibelAdali/Sibel_Adali.html,Jk3gxBEAAAAJ
6013,Rensselaer Polytechnic Institute,Stacy Patterson,http://www.cs.rpi.edu/~pattes3,7b_ipvgAAAAJ
6014,Rensselaer Polytechnic Institute,Tianfan Fu,https://futianfan.github.io,KPQ49w4AAAAJ
6015,Rensselaer Polytechnic Institute,W. Randolph Franklin,https://www.ecse.rpi.edu/Homepages/wrf/pmwiki,YFX36Q8AAAAJ
6016,Rensselaer Polytechnic Institute,Wayne D. Gray,http://www.rpi.edu/~grayw,h8ZzTWsAAAAJ
6017,Rensselaer Polytechnic Institute,Yao Ma 0001,https://yaoma24.github.io,wf9TTOIAAAAJ
6018,Rensselaer Polytechnic Institute,Ziniu Hu,https://acbull.github.io,x6ct1CsAAAAJ
6019,Temple University,Anduo Wang,http://anduowang.github.io,G0TbvLAAAAAJ
6020,Temple University,Chiu C. Tan 0001,https://cis.temple.edu/~cctan,NOSCHOLARPAGE
6021,Temple University,Eduard C. Dragut,https://cis.temple.edu/~edragut,NOSCHOLARPAGE
6022,Temple University,Hongchang Gao,https://www.cst.temple.edu/~tuo14379,Yc-W6K4AAAAJ
6023,Temple University,Jie Wu 0001,https://cis.temple.edu/~wu,BVlfmXMAAAAJ
6024,Temple University,Justin Y. Shi,http://spartan.cis.temple.edu/shi,OdRJuxYAAAAJ
6025,Temple University,Kai Zhang 0001,https://cis.temple.edu/user/635,7j2cJsgAAAAJ
6026,Temple University,Krishna Kant 0001,http://www.kkant.net,sME_06YAAAAJ
6027,Temple University,Longin Jan Latecki,https://cis.temple.edu/~latecki,6sQtqo8AAAAJ
6028,Temple University,Richard Beigel,https://cis.temple.edu/~beigel,wdnoVk0AAAAJ
6029,Temple University,Richard Souvenir,https://cis.temple.edu/~souvenir,1sMNiJIAAAAJ
6030,Temple University,Slobodan Vucetic,http://www.dabi.temple.edu/~vucetic,eG-C3JIAAAAJ
6031,Temple University,Stephen MacNeil,http://stevemacn.github.io,leLEF3wAAAAJ
6032,Temple University,Xiaojiang Du,https://cis.temple.edu/~xjdu,9K9BlyYAAAAJ
6033,Temple University,Xinghua Mindy Shi,https://cis.temple.edu/~mindyshi,vSDPGjcAAAAJ
6034,Temple University,Xubin (Ben) He,https://cis.temple.edu/user/447,ZtrIYqUAAAAJ
6035,Temple University,Yan Wang 0003,https://www.binghamton.edu/cs/people/ywang.html,NOSCHOLARPAGE
6036,Temple University,Yu Wang 0003,https://cis.temple.edu/~yu,ouPBv-wAAAAJ
6037,Temple University,Yuzhou Chen,https://yuzhouguangc.github.io/yuzhou,4HVVIr0AAAAJ
6038,Temple University,Zoran Obradovic,http://www.dabi.temple.edu/~zoran,iuNSO00AAAAJ
6039,University of Iowa,Aaron Stump,https://www.cs.uiowa.edu/~astump,568MtVQAAAAJ
6040,University of Iowa,Alberto M. Segre,https://www.cs.uiowa.edu/people/alberto-maria-segre,IXnzCb8AAAAJ
6041,University of Iowa,Bijaya Adhikari,https://cs.uiowa.edu/people/bijaya-adhikari,lfRiJ8YAAAAJ
6042,University of Iowa,Cesare Tinelli,http://homepage.cs.uiowa.edu/~tinelli,wbZc9nUAAAAJ
6043,University of Iowa,Douglas W. Jones,https://www.cs.uiowa.edu/~jones,gX8LBfgAAAAJ
6044,University of Iowa,Guanpeng Li,http://homepage.cs.uiowa.edu/~guanpli,hIoeKKkAAAAJ
6045,University of Iowa,Hantao Zhang 0001,https://www.cs.uiowa.edu/~hzhang,NOSCHOLARPAGE
6046,University of Iowa,J. Garrett Morris,https://homepage.cs.uiowa.edu/~jgmorrs,PZIdxNgAAAAJ
6047,University of Iowa,James Cremer,https://www.cs.uiowa.edu/~cremer,At2chacAAAAJ
6048,University of Iowa,Joe K. Kearney,http://homepage.cs.uiowa.edu/~kearney,wKC0dwcAAAAJ
6049,University of Iowa,Juan Pablo Hourcade,https://www.cs.uiowa.edu/~hourcade,HLv0dl0AAAAJ
6050,University of Iowa,Kasturi R. Varadarajan,http://homepage.cs.uiowa.edu/~kvaradar,UNxLPX8AAAAJ
6051,University of Iowa,Katherine Cordwell,https://cs.uiowa.edu/people/katherine-kosaian,tDH2uIoAAAAJ
6052,University of Iowa,Lucas M. Silva,https://cs.uiowa.edu/people/lucas-silva,wr-fjOgAAAAJ
6053,University of Iowa,Mehrdad Moharrami,https://cs.uiowa.edu/people/mehrdad-moharrami,6irb5qMAAAAJ
6054,University of Iowa,Muchao Ye,https://cs.uiowa.edu/people/muchao-ye,FXXzewYAAAAJ
6055,University of Iowa,Octav Chipara,https://www.cs.uiowa.edu/people/octav-chipara,uBbYp8gAAAAJ
6056,University of Iowa,Padmini Srinivasan,https://cs.uiowa.edu/people/padmini-srinivasan,NOSCHOLARPAGE
6057,University of Iowa,Peng Jiang 0004,https://homepage.divms.uiowa.edu/~penjiang,CxfXT14AAAAJ
6058,University of Iowa,Rishab Nithyanand,https://cs.uiowa.edu/people/rishab-nithyanand,iFjAUN8AAAAJ
6059,University of Iowa,Sourya Roy,https://cs.uiowa.edu/people/sourya-roy,E8YS9QEAAAAJ
6060,University of Iowa,Sriram V. Pemmaraju,https://www.cs.uiowa.edu/~sriram,s_yIH3gAAAAJ
6061,University of Iowa,Steve Goddard,https://cs.uiowa.edu/people/steve-goddard,9DiavQ0AAAAJ
6062,University of Iowa,Suely Oliveira,https://www.cs.uiowa.edu/~oliveira,eDMCSJwAAAAJ
6063,University of Iowa,Sukumar Ghosh,https://www.cs.uiowa.edu/~ghosh,LCVf0lcAAAAJ
6064,University of Iowa,Ted Herman,http://homepage.cs.uiowa.edu/~herman,89vejUwAAAAJ
6065,University of Iowa,Tianyu Zhang 0001,https://cs.uiowa.edu/people/tianyu-zhang,dvUBe30AAAAJ
6066,University of Iowa,Weiran Wang,https://cs.uiowa.edu/people/weiran-wang,O9djN1AAAAAJ
6067,University of Nebraska,Arman Roohi,https://armanroohi.com,pToIGNYAAAAJ
6068,University of Nebraska,Ashok Samal,http://cse.unl.edu/~samal,NOSCHOLARPAGE
6069,University of Nebraska,Berthe Y. Choueiry,http://cse.unl.edu/~choueiry,NOSCHOLARPAGE
6070,University of Nebraska,Bonita Sharif,https://www.shbonita.me,2WeXBokAAAAJ
6071,University of Nebraska,Brittany A. Duncan,http://cse.unl.edu/~bduncan,nuaqmtQAAAAJ
6072,University of Nebraska,Byrav Ramamurthy,http://cse.unl.edu/~byrav,Moj2TLMAAAAJ
6073,University of Nebraska,Carrick Detweiler,http://cse.unl.edu/~carrick,E4kvshMAAAAJ
6074,University of Nebraska,Hamid Bagheri,http://cse.unl.edu/~hbagheri,h_AYrscAAAAJ
6075,University of Nebraska,Hau Chan,https://cse.unl.edu/~hchan,NOSCHOLARPAGE
6076,University of Nebraska,Hoang-Dung Tran,https://sites.google.com/site/trhoangdung,_RzS3uMAAAAJ
6077,University of Nebraska,Hongfeng Yu 0001,http://vis.unl.edu/~yu,yeWsFW4AAAAJ
6078,University of Nebraska,Jitender S. Deogun,http://cse.unl.edu/~deogun,QpLZdfoAAAAJ
6079,University of Nebraska,Juan Cui,http://cse.unl.edu/~jcui,lLmMKb0AAAAJ
6080,University of Nebraska,Justin Bradley,http://justinbradley.unl.edu,JOvtrn8AAAAJ
6081,University of Nebraska,Leen-Kiat Soh,http://cse.unl.edu/~lksoh,Q-UHlQ0AAAAJ
6082,University of Nebraska,Lisong Xu,http://cse.unl.edu/~xu,ns_6BgMAAAAJ
6083,University of Nebraska,Massimiliano Pierobon,http://cse.unl.edu/~pierobon,Rhu5LQIAAAAJ
6084,University of Nebraska,Mehmet C. Vuran,http://cse.unl.edu/~mcvuran,MD9vpVQAAAAJ
6085,University of Nebraska,N. V. Vinodchandran,http://cse.unl.edu/~vinod,NOSCHOLARPAGE
6086,University of Nebraska,Nirnimesh Ghose,https://cse.unl.edu/~nghose,ei4UVscAAAAJ
6087,University of Nebraska,Peter Z. Revesz,http://cse.unl.edu/~revesz,dDwXNpYAAAAJ
6088,University of Nebraska,Qiuming Yao,https://cse.unl.edu/~yao,CPUkfngAAAAJ
6089,University of Nebraska,Rahul Purandare,https://cse-apps.unl.edu/facdb/users/103/details,_OLz-J0AAAAJ
6090,University of Nebraska,Robert Dyer,https://go.unl.edu/rdyer,-tLiAa8AAAAJ
6091,University of Nebraska,Stephen Cooper,http://cse.unl.edu/~scooper,8Hfi_iUAAAAJ
6092,University of Nebraska,Stephen E. Reichenbach,http://cse.unl.edu/~reich,GDQ7k80AAAAJ
6093,University of Nebraska,Stephen Scott,http://cse.unl.edu/~sscott,7lTeshwAAAAJ
6094,University of Nebraska,Witawas Srisa-an,http://cse.unl.edu/~witty,Nf_0d9MAAAAJ
6095,University of Nebraska,Ying Lu 0002,http://cse.unl.edu/~ylu,9PW-tPAAAAAJ
6096,University of North Texas,Ajita Rattani,https://computerscience.engineering.unt.edu/people/faculty/ajita-rattani,9esyU2EAAAAJ
6097,University of North Texas,Armin R. Mikler,http://www.cse.unt.edu/~mikler/A.R.Mikler,41ckZZsAAAAJ
6098,University of North Texas,Barrett R. Bryant,http://www.cse.unt.edu/~bryant,hMCK39sAAAAJ
6099,University of North Texas,Bill P. Buckles,http://www.cse.unt.edu/~bbuckles,4TYgrZ8AAAAJ
6100,University of North Texas,Chenxi Qiu,https://computerscience.engineering.unt.edu/people/faculty/chenxi-qiu,Lj9jGZ8AAAAJ
6101,University of North Texas,Cihan Tunc,https://computerscience.engineering.unt.edu/people/faculty/cihan-tunc,b2Re4qYAAAAJ
6102,University of North Texas,Farhad Shahrokhi,http://www.cse.unt.edu/~farhad,dQ6YZ10AAAAJ
6103,University of North Texas,Hassan Takabi,http://www.cse.unt.edu/~takabi,8OTNELUAAAAJ
6104,University of North Texas,Heng Fan 0001,https://hengfan2010.github.io,MVQYJiMAAAAJ
6105,University of North Texas,Hui Zhao 0013,http://www.cse.unt.edu/~huizhao,7DVxrRoAAAAJ
6106,University of North Texas,Hyunsook Do,http://www.cse.unt.edu/~hdo,45vFd_0AAAAJ
6107,University of North Texas,Ian Parberry,http://larc.unt.edu/ian,8ZpdXNcAAAAJ
6108,University of North Texas,Jing Yuan 0002,https://computerscience.engineering.unt.edu/people/faculty/jing-yuan,5YOVIlwAAAAJ
6109,University of North Texas,Jung-Hwan Oh,http://www.cse.unt.edu/~jhoh,NOSCHOLARPAGE
6110,University of North Texas,Kirill Morozov,http://www.cse.unt.edu/~morozov,NcYfeG4AAAAJ
6111,University of North Texas,Krishna Kavi,http://www.csrl.unt.edu/kavi,Q1xQdWUAAAAJ
6112,University of North Texas,Mahdi Pedram,https://facultyinfo.unt.edu/faculty-profile?profile=mp1583,Hpc-9PAAAAAJ
6113,University of North Texas,Mark V. Albert,https://computerscience.engineering.unt.edu/people/faculty/mark-albert,LPzMx1IAAAAJ
6114,University of North Texas,Mohsen Amini Salehi,https://computerscience.engineering.unt.edu/people/faculty/mohsen-amini,xOvIbXEAAAAJ
6115,University of North Texas,Paul Tarau,http://www.cse.unt.edu/~tarau,JUMRc-oAAAAJ
6116,University of North Texas,Philip H. Sweany,http://www.cse.unt.edu/~sweany,NOSCHOLARPAGE
6117,University of North Texas,Qing Yang 0003,https://facultyinfo.unt.edu/faculty-profile?profile=qy0022,FIMxNL0AAAAJ
6118,University of North Texas,Quin Yang 0008,http://www.cse.unt.edu/~qingyang,FIMxNL0AAAAJ
6119,University of North Texas,R. V. Dantu,http://www.cse.unt.edu/~rdantu/index.html,NOSCHOLARPAGE
6120,University of North Texas,Renee C. Bryce,http://www.cse.unt.edu/~reneebryce/Renee_Bryce/Home.html,b2ews4oAAAAJ
6121,University of North Texas,Robert Akl,http://www.cse.unt.edu/~rakl/index.html,P5ZVxE0AAAAJ
6122,University of North Texas,Robert J. Renka,http://www.cse.unt.edu/~renka,XzNYtXMAAAAJ
6123,University of North Texas,Rodney D. Nielsen,http://www.cse.unt.edu/~nielsen,6GN3BG8AAAAJ
6124,University of North Texas,Sagnik Ray Choudhury,https://facultyinfo.unt.edu/faculty-profile?profile=sr2004,xl5b_vcAAAAJ
6125,University of North Texas,Sanjukta Bhowmick,https://computerscience.engineering.unt.edu/people/faculty/sanjukta-bhowmick,MegF9mYAAAAJ
6126,University of North Texas,Saraju P. Mohanty,http://www.smohanty.org,G0uvNwsAAAAJ
6127,University of North Texas,Serdar Bozdag,https://computerscience.engineering.unt.edu/people/faculty/serdar-bozdag,cpxoRUMAAAAJ
6128,University of North Texas,Song Fu,http://www.cse.unt.edu/~song,qr5wA44AAAAJ
6129,University of North Texas,Stephanie A. Ludi,http://www.cse.unt.edu/~ludi,wV2jzL8AAAAJ
6130,University of North Texas,Supreeth Shastri,https://facultyinfo.unt.edu/faculty-profile?profile=ss4875,NK-M-iMAAAAJ
6131,University of North Texas,Tao Hou 0001,https://tao-hou.com,cKkxsIsAAAAJ
6132,University of North Texas,Tao Wang 0026,https://tao-wang.com,L29tef0AAAAJ
6133,University of North Texas,Tong Shu,https://computerscience.engineering.unt.edu/people/faculty/tong-shu,UzhVWU0AAAAJ
6134,University of North Texas,Wei Jin 0006,http://www.cse.unt.edu/~weijin,lGOp0dMAAAAJ
6135,University of North Texas,Weishi Shi,https://computerscience.engineering.unt.edu/people/faculty/weishi-shi,nAPZIPsAAAAJd
6136,University of North Texas,Xiaohui Yuan,http://www.cse.unt.edu/~xyuan,4F2la7sAAAAJ
6137,University of North Texas,Xinrui Cui,https://computerscience.engineering.unt.edu/people/faculty/xinrui-cui,wVJ7LIMAAAAJ
6138,University of North Texas,Xuan Guo,http://www.cse.unt.edu/~xuanguo,4tqv2FYAAAAJ
6139,University of North Texas,Yan Huang 0002,http://www.cse.unt.edu/~huangyan,dRc-rTAAAAAJ
6140,University of North Texas,Yunhe Feng,https://computerscience.engineering.unt.edu/people/faculty/yunhe-feng,E7hCUPgAAAAJ
6141,University of North Texas,Zhuqing Liu,https://facultyinfo.unt.edu/faculty-profile?profile=zl0223,JwF6ajgAAAAJ
6142,University of Oregon,Allen D. Malony,https://www.cs.uoregon.edu/People/Faculty/Allen_Malony.php,SYBxenEAAAAJ
6143,University of Oregon,Anthony J. Hornof,http://ix.cs.uoregon.edu/~hornof,qmc-hR0AAAAJ
6144,University of Oregon,Boyana Norris,https://ix.cs.uoregon.edu/~norris,prJFPwUAAAAJ
6145,University of Oregon,Brittany A. Erickson,https://ix.cs.uoregon.edu/~bae,NOSCHOLARPAGE
6146,University of Oregon,Chris Wilson,http://ix.cs.uoregon.edu/~cwilson,NOSCHOLARPAGE
6147,University of Oregon,Daniel Lowd,https://ix.cs.uoregon.edu/~lowd,IrcFO1AAAAAJ
6148,University of Oregon,Dejing Dou,http://ix.cs.uoregon.edu/~dou,qBHsQ04AAAAJ
6149,University of Oregon,Hank Childs,https://www.cs.uoregon.edu/People/Faculty/Hank_Childs.php,1SJPBDAAAAAJ
6150,University of Oregon,Jee W. Choi,https://cs.uoregon.edu/profile/jeec,yCA985IAAAAJ
6151,University of Oregon,Joe Sventek,https://www.cs.uoregon.edu/People/Faculty/Joe_Sventek.php,U_VRZucAAAAJ
6152,University of Oregon,Jun Li 0001,http://ix.cs.uoregon.edu/~lijun,J8NUZDMAAAAJ
